ID,Username,Gender,Height,Weight,Home
C10466,kravenmaoobm,Male,69.07617117,197.4882426,Urban
C10467,luvelypinayxr,Female,64.43414309,138.0020837,Rural
C10468,blogciber2sh,Male,70.32255001,190.4617768,Rural
C10469,ennuikoz6,Female,60.4571772,122.8793679,Rural
C10470,zdrizastnv,Male,67.68091903,177.2401455,Rural
C10471,sapantahal2,Female,63.84725942,146.390844,Rural
C10472,foodprepgirlu7,Male,71.47610128,195.3926176,Urban
C10473,neyapb,Male,67.39334607,173.1274606,Rural
C10474,fungosore,Female,62.38104663,117.8199841,Urban
C10475,mesetasl9,Male,68.45675437,185.5340211,Rural
C10476,salapiq2,Male,65.93692307,180.5004852,Urban
C10477,Torretiea,Male,65.62990179,179.995124,Urban
C10478,Bynctoottrq,Female,65.74771091,139.8383629,Rural
C10479,nedantvq,Male,67.39601985,180.659638,Urban
C10480,biremaiz,Male,73.11969322,208.5784763,Urban
C10481,ereshitibredo,Male,69.32130537,194.3300031,Rural
C10482,imissuwithmepx,Male,68.64032508,176.0119591,Rural
C10483,zenibuu88,Male,65.56610136,162.3742323,Rural
C10484,presupuesto46,Male,69.28950996,184.5956083,Urban
C10485,lisaweeyb,Male,64.98809012,169.4096452,Rural
C10486,gueitat9w,Male,71.64757981,200.2865087,Urban
C10487,strganjerc,Female,63.4374944,135.0275548,Rural
C10488,rominisimaqx,Female,66.25075083,140.5344275,Urban
C10489,Grobfaser52,Female,60.18554185,102.0987328,Urban
C10490,bozoba36,Male,71.6022308,209.0187001,Urban
C10491,djmigueleldapv,Female,63.74548865,136.348218,Rural
C10492,osvetlimfu,Female,62.3117478,105.1463631,Rural
C10493,lapichou6p,Female,66.15805366,160.4105027,Rural
C10494,hipnotizadapj,Female,59.71810115,109.8166548,Rural
C10495,daishantslb,Female,62.49329981,118.6462872,Urban
C10496,Chettitm,Female,64.60458117,151.0309724,Urban
C10497,niquelaxe53,Female,68.82369208,175.0318076,Urban
C10498,Fachelog,Male,68.07178728,172.7062583,Urban
C10499,projetsd2,Male,69.52731972,189.0273679,Rural
C10500,mumbOffibly29,Male,66.67568272,169.2539402,Urban
C10501,cymboliloxoffsi,Male,66.38143543,172.7359083,Urban
C10502,uboniswe41,Female,62.95111964,143.2887131,Rural
C10503,rainnyday2090r,Female,65.10961448,136.9323013,Rural
C10504,es2tun5c,Female,69.73506696,159.6296466,Urban
C10505,prohodnogo2,Female,58.83909388,102.8480484,Rural
C10506,Lisbino5u,Male,74.14110828,219.0517283,Urban
C10507,Bistocchi0b,Male,71.7023601,214.7876983,Urban
C10508,klschalliolb4,Female,61.53194522,127.9619641,Urban
C10509,bricsiwnva,Female,62.55482299,107.7328728,Urban
C10510,cyfweliadag,Female,66.46958457,152.0379069,Urban
C10511,highyellaj8,Female,63.84521213,153.2473652,Urban
C10512,Augulinoqx,Female,63.76697514,129.6581951,Urban
C10513,hoofredeks,Male,69.01990831,174.4117413,Rural
C10514,turnia06,Female,64.55639843,146.4115417,Rural
C10515,zadavitimo,Male,72.77160282,210.657667,Urban
C10516,dialaurelfe,Male,70.63945057,210.7982626,Urban
C10517,Nothornka,Male,71.70357731,207.1105722,Rural
C10518,Ajjemami6g,Male,71.4586641,189.1761747,Urban
C10519,quartasil,Female,57.65488503,98.87672255,Urban
C10520,humanitatlk,Male,68.49641536,154.3426389,Rural
C10521,magmasr4,Female,62.47225794,120.1691333,Rural
C10522,Zedmar2n,Male,74.39745903,212.6361678,Rural
C10523,oi2n1adk3,Female,64.26717397,140.303091,Rural
C10524,cronorosw,Female,59.39491773,131.3799683,Urban
C10525,sagoreleac,Male,67.63746619,194.8270412,Urban
C10526,piermifyideldwo,Female,59.49740602,125.601269,Urban
C10527,gadljivuj9,Male,73.9953112,213.3715761,Rural
C10528,spodbudimgl,Male,72.07477551,195.0466341,Urban
C10529,karanganjn,Female,66.79392707,127.0967783,Rural
C10530,Dobossyz3,Male,70.75219758,206.3783655,Rural
C10531,amzjay8j,Male,65.37336656,172.9429842,Rural
C10532,deathbedwm,Male,70.04064053,199.0376791,Rural
C10533,de2g1osgm,Male,64.36013556,175.0851255,Rural
C10534,Alenomoutlet7,Male,66.67678112,183.1973068,Urban
C10535,Caracasomwi,Female,62.4409304,121.4277282,Urban
C10536,asthmaticb2,Male,65.19286221,185.3482108,Rural
C10537,pauzequ,Male,69.32618896,177.3635878,Urban
C10538,bemoanfv,Female,65.88151292,138.8977831,Rural
C10539,esbolinat07,Male,70.37112335,197.3824157,Urban
C10540,ashukayese,Male,64.81500852,159.9404171,Urban
C10541,Wedlystesdotabh,Female,59.6319099,109.2816387,Rural
C10542,Laornomk,Female,60.04233796,129.1415951,Rural
C10543,elidendou7,Male,68.47661745,176.7627716,Urban
C10544,Juxtel4,Female,66.32414134,145.9111835,Urban
C10545,rafinskipg11,Female,62.20865376,127.5969484,Urban
C10546,morganetualvf,Male,68.49723451,192.3397407,Rural
C10547,zaglavomc9,Female,64.56815082,143.2368387,Rural
C10548,ernie812u,Female,61.11660854,101.0974997,Rural
C10549,dallascyia8h,Female,58.42523254,105.7548975,Urban
C10550,ichithaot,Male,66.62775023,160.1173714,Rural
C10551,Caff2r,Male,67.35327101,171.160452,Rural
C10552,Zappola6w,Male,68.48187536,170.3523296,Rural
C10553,lucilemonuh,Male,69.22967912,195.2186397,Urban
C10554,entrepreneurid,Male,70.43634738,196.1755535,Urban
C10555,ayebusawq,Female,64.27185623,121.74134,Rural
C10556,dinosor79m4,Female,62.4557193,138.3607652,Rural
C10557,unprovendw,Male,72.07723711,213.1888636,Rural
C10558,mauregg14,Female,67.27118588,137.6343182,Rural
C10559,bedjipjeoo,Female,68.18681376,159.03359,Urban
C10560,Guarragig0,Male,70.1203784,182.4174166,Rural
C10561,pablocuevasex,Female,64.10726032,138.7307397,Urban
C10562,Mughalii,Male,67.79589341,169.0392154,Rural
C10563,Naturreisan,Male,71.57377752,215.2974474,Rural
C10564,dmehradf9x,Male,67.75736067,186.0990159,Urban
C10565,metanojwr,Male,65.79604992,158.4603238,Urban
C10566,ethencitsh4,Female,65.66564956,131.339756,Urban
C10567,Beskpookeptla,Female,63.69530743,120.9655763,Urban
C10568,picaflorem,Female,58.4382491,98.19262093,Rural
C10569,Gotknigngor45,Female,59.40106299,109.024082,Urban
C10570,Mavilio7l,Male,67.65278593,165.1037698,Urban
C10571,penyorarr,Female,62.61646066,114.9883919,Rural
C10572,razdrmajzp,Female,62.28385569,130.3950855,Urban
C10573,konfluentmc,Male,65.60876846,152.9130637,Rural
C10574,kviknar33,Female,62.80833111,126.7042917,Urban
C10575,Danfakha1v,Female,60.21883776,109.1905292,Rural
C10576,Olesno4s,Female,60.93643879,118.6185409,Rural
C10577,privzameju,Male,68.16284382,176.7418313,Rural
C10578,inductivesz,Male,64.03168839,157.8504266,Rural
C10579,Setzercv,Male,71.41794564,209.2265666,Urban
C10580,statoskopl0,Female,61.82336812,112.0018617,Rural
C10581,kwantlejp,Female,58.97212383,112.9756301,Rural
C10582,lostgirl0887o,Female,65.88920124,143.0175282,Rural
C10583,nrconleyql,Female,66.9064756,156.5886175,Urban
C10584,tswalenw,Male,74.05384613,207.7282041,Rural
C10585,rpanaturecr,Female,61.68868312,117.6313657,Rural
C10586,vernonicl2,Female,59.47904374,107.8699729,Urban
C10587,carolaluciolear,Male,67.39602078,144.2776711,Rural
C10588,hiridse,Female,66.50328138,161.2565463,Rural
C10589,venus83rn,Male,74.24229314,232.2326469,Urban
C10590,angkusal1,Female,57.2330564,99.37128426,Urban
C10591,Justizbauti,Female,67.0699084,163.451651,Rural
C10592,prenda6h,Female,63.33477122,151.8916171,Urban
C10593,Etetswerp,Female,62.77184716,141.8088382,Rural
C10594,barbedr2,Female,66.6623826,159.4823765,Urban
C10595,Birkachqj,Female,63.74076247,134.1117682,Urban
C10596,vahnjicc,Male,68.91629283,192.6324027,Rural
C10597,teoddorbu,Female,65.34376918,128.240548,Urban
C10598,TreannaQueela2o,Male,65.07828939,163.6724806,Urban
C10599,jovanovimwu,Male,68.12757693,175.6365382,Urban
C10600,Viarvealitap5,Male,66.4995499,163.3095283,Rural
C10601,grovmaska4q,Female,69.3633891,169.4538239,Urban
C10602,out5s1teb2,Male,74.3892257,210.1443121,Urban
C10603,sidshady22di,Male,68.26710321,190.4694662,Rural
C10604,vpnimg,Female,62.79049539,145.9920454,Rural
C10605,acidoandroiderp,Female,64.57781726,131.6928965,Rural
C10606,knevelh9,Male,67.27217066,187.3633658,Urban
C10607,parkljema3p,Female,62.74735705,139.8858578,Rural
C10608,Wehrhahngs,Male,69.55326838,183.7510973,Rural
C10609,pijukanjuho,Male,74.62909812,226.8921536,Rural
C10610,meakEmemfranyi1,Male,72.00576607,213.0700193,Rural
C10611,vidacel4y,Male,67.99399483,187.6953689,Urban
C10612,meninskimz,Male,69.64190618,182.0045223,Urban
C10613,pravatzzu,Female,65.00925918,145.8232019,Urban
C10614,extremosoof,Male,68.99744011,200.3130156,Rural
C10615,tramologo5l,Female,63.90011456,142.84785,Rural
C10616,menudoh6,Male,65.22037867,161.7195698,Urban
C10617,seladonu7,Female,63.89741994,138.1902827,Rural
C10618,maquisr1,Male,68.4445619,182.4494078,Urban
C10619,kwenqaba9h,Male,72.97945059,202.1767836,Urban
C10620,Vollmerz19,Male,65.59461283,162.2915973,Rural
C10621,broodpapla,Female,62.15000603,137.1684764,Urban
C10622,eeuwigyh,Female,59.33510789,120.8198701,Rural
C10623,neyadt,Female,69.43434828,162.5520966,Rural
C10624,doopakteef,Female,61.66852287,112.9355906,Urban
C10625,monbarisis30,Female,57.54026863,96.19051124,Rural
C10626,couzouestvq,Male,67.2409041,174.2952996,Urban
C10627,scrivanidb,Female,65.04316495,141.853885,Rural
C10628,violentknight3a,Female,65.07541893,140.0529789,Urban
C10629,Levodopaci,Female,63.57140424,130.8541726,Rural
C10630,smoototrabsbg,Female,64.25565424,142.5034552,Rural
C10631,argintiekm,Male,69.26029154,197.4117818,Rural
C10632,ribaijv,Female,63.90216151,150.1875985,Rural
C10633,ylfinirodyy,Female,66.0049986,146.668808,Rural
C10634,Engelmann98,Female,67.83639708,156.2742967,Urban
C10635,HadySYPEWHESYuc,Female,62.03126468,128.7486884,Rural
C10636,baguqulwa29,Female,58.53124564,110.5897776,Urban
C10637,popgurl246b0,Female,63.38350557,125.6620813,Rural
C10638,bangnarirl,Female,62.90082475,137.4204558,Rural
C10639,neasghaolrt,Male,71.52296431,214.3024644,Urban
C10640,aniraadrianfw,Female,63.41116968,129.1961492,Urban
C10641,reaportamhv,Female,62.4106343,143.3474601,Rural
C10642,oha2misne,Male,71.17286856,193.7200436,Urban
C10643,Hogssainaut,Male,61.76725898,146.3969727,Rural
C10644,carizmum2,Male,65.47722474,166.6541431,Rural
C10645,dragonflybytenj,Male,69.19685751,178.6855465,Rural
C10646,koczownikn8,Male,62.94895103,154.0591255,Rural
C10647,Raimund3a,Female,60.62639435,128.6173807,Rural
C10648,julemorowy,Male,71.7057626,223.2993352,Rural
C10649,1485t,Male,68.61863098,189.7021879,Urban
C10650,escarlet64,Female,60.86794313,126.4065549,Urban
C10651,sbm4819912a,Female,65.71617654,157.691151,Urban
C10652,Ramasanne,Female,65.12906585,147.7724804,Urban
C10653,e5kamiu,Male,73.06329334,216.0400614,Urban
C10654,Handlampe5j,Male,66.27432912,154.3956248,Rural
C10655,samovanjela,Male,74.70961248,207.243854,Rural
C10656,ainbhirtf2,Male,66.93745187,169.4503939,Urban
C10657,raelwarn,Male,67.93025973,174.3344686,Urban
C10658,Freessoth2u,Male,69.73112843,202.7071024,Rural
C10659,mesetaszu,Male,73.03009203,209.5878005,Rural
C10660,hoptigok,Male,67.11044742,160.0502853,Rural
C10661,legrandturcif,Female,68.2692742,155.5871472,Urban
C10662,oscarkotjta,Male,65.4808581,150.2923072,Urban
C10663,explosant2h,Male,69.92970576,199.7216237,Urban
C10664,peaceofpiey2,Male,69.53721501,202.9583063,Urban
C10665,scherma8r,Male,65.73996121,145.9916825,Urban
C10666,lostcheetahoe,Male,76.29418413,,Rural
C10667,estatuivij8,Male,66.65876334,183.1715278,Rural
C10668,Lecnarxe,Female,58.77940733,114.1603406,Urban
C10669,empiran8c,Male,74.75875244,209.7235497,Rural
C10670,jennybennybooao,Female,62.27937546,111.4415802,Rural
C10671,renouveaur2,Male,59.93864965,141.4595789,Rural
C10672,sandsfn,Male,69.96821619,188.7665057,Rural
C10673,poliniwmdr,Male,69.16948417,181.8159215,Urban
C10674,baiskilily,,59.83992379,108.1015416,Rural
C10675,Dominicanu5,Female,61.1093866,111.7347425,Rural
C10676,arouryidaxq,Male,69.01973611,186.287992,Rural
C10677,peishets13,Female,61.89316687,128.5571984,Rural
C10678,punkonofn,Female,60.17911246,97.26131279,Rural
C10679,osvijesti2y,Female,61.52887955,128.6434642,Rural
C10680,adjumoulay7,Male,66.31623192,170.5938581,Rural
C10681,pucflek6j,Female,65.04952022,145.0735386,Urban
C10682,cepetaj5n,Female,67.76942756,155.9028593,Rural
C10683,ispeciecp,Male,71.65617546,202.5307652,Urban
C10684,5rese3e,Male,69.16438112,196.892315,Rural
C10685,greveconfohr,Female,64.94538454,124.2319373,Urban
C10686,Bolivianw3,Female,65.80484728,156.3625111,Rural
C10687,kangos06ny,Female,69.8258261,171.4863651,Urban
C10688,perrema1,Male,70.87479153,219.8012406,Rural
C10689,HitShothebd,,62.12748011,136.7830224,Urban
C10690,orderibookyce,Male,68.17906606,165.1132354,Rural
C10691,niepojonyrf,Male,69.89381359,200.7968545,Urban
C10692,wosqueFlouslyal,Male,70.12003003,192.5539562,Rural
C10693,puntoseguidodg,Male,67.59016823,174.0091522,Urban
C10694,finales1z,Female,67.02293422,181.7930686,Rural
C10695,razgalilo2o,Male,72.88887015,220.9081419,Urban
C10696,lasinnst,Female,64.39003342,145.8833136,Rural
C10697,Daydaypeplekb,Female,59.08666849,101.0371536,Rural
C10698,izvaranihqr,Female,60.67078447,100.5598403,Urban
C10699,financedzp,Female,61.78936472,110.4591061,Rural
C10700,hen7ryec,Female,62.69466332,113.3449588,Urban
C10701,Luttreamees,Male,68.61811055,187.5068432,Urban
C10702,panahnyafm,Male,73.84701702,241.8935632,Rural
C10703,nyeregtg,Male,71.00690253,192.7945623,Rural
C10704,Orimotoir,Female,65.80002802,151.5569464,Urban
C10705,barrajasa5,Female,62.10975704,124.4839472,Urban
C10706,Wahba8r,Female,62.05420397,124.8767902,Urban
C10707,hautentasj1,Male,69.75447933,181.6410489,Rural
C10708,moeike,Female,65.17710023,134.6712491,Rural
C10709,opulencemg,Female,66.1149178,159.3721566,Urban
C10710,wurgtnn,Male,69.49894648,197.4562805,Urban
C10711,RimaCilsamurldn,Male,69.9667996,189.8386177,Urban
C10712,kk2risbe,Male,71.10413316,217.2696052,Urban
C10713,bebelayout93bn,Female,58.64288882,91.13630366,Rural
C10714,Ashraft9,Male,68.37126964,185.5365586,Urban
C10715,hooffyt0x,Female,70.9321942,175.9544006,Rural
C10716,apeattm,Female,70.65445541,158.7812231,Urban
C10717,godkowskigg,Female,62.78303967,131.9393355,Rural
C10718,trangavason,Female,62.56434633,123.5541758,Rural
C10719,bubuia1s,Male,65.75248564,167.6670583,Rural
C10720,pakt2t,Male,75.15687858,250.3171507,Rural
C10721,Eklja,Female,64.76122573,151.9422647,Urban
C10722,Cacich3p,Male,74.05642685,211.7305173,Rural
C10723,pripekamv9,Male,72.17355644,198.6850217,Urban
C10724,dociraliv7,Female,62.23130644,136.6812383,Urban
C10725,talerolle1x,Female,61.07244351,111.765897,Urban
C10726,persiegoivh,Female,68.16015909,158.0961834,Rural
C10727,superloka82u3,Female,62.44846964,132.3370775,Rural
C10728,mandymyers4z,Male,66.04544386,169.3262842,Urban
C10729,Dobegrolvelemfv,Female,61.84938402,122.4130208,Urban
C10730,bonAnnonejk,Female,59.69902431,111.148256,Urban
C10731,kviknar8s,Male,71.00194477,216.1200947,Rural
C10732,lankaboiibh,Female,61.21119547,118.3961309,Urban
C10733,Superdome0x,Female,68.09768915,152.1792167,Rural
C10734,Falcolini38,Male,62.75801917,140.2666284,Urban
C10735,Jisdiliaflooxj6,Female,66.86675518,156.5186947,Urban
C10736,puchuflutusg3,Male,65.1341657,138.6548279,Rural
C10737,bladantasv8,Female,60.71892591,123.2234804,Urban
C10738,lucilemonwl,Female,68.87910652,181.3162234,Rural
C10739,x0ravenblk0xdw,Male,68.95371945,178.2877855,Rural
C10740,teboslovakiaej,Female,58.63272047,102.4690868,Urban
C10741,iliakalfq,Female,67.80378945,162.509491,Rural
C10742,Cantor8y,Male,71.45232654,203.448273,Rural
C10743,zygone7i,Male,65.91497066,167.7226288,Rural
C10744,versober1p,Male,71.05566416,203.139433,Rural
C10745,episperma2p,Male,64.23991228,169.8507691,Rural
C10746,foretrakk01,Female,69.27197824,168.1817415,Urban
C10747,estatuiviyw,Male,66.66156475,172.0145383,Urban
C10748,gabatha227k,Female,61.37309512,111.3078855,Rural
C10749,Rostirolacp,Male,61.67848102,156.4454748,Rural
C10750,ymosodgargi,Male,69.61140326,170.2961967,Urban
C10751,Pidronilv,Male,68.58927044,173.5957961,Urban
C10752,gonedutchr5,Male,67.72493598,180.0518562,Urban
C10753,BiahGichocapf,Male,63.39315884,136.6726435,Urban
C10754,apielotiswu,Female,59.76093236,100.362087,Urban
C10755,moralismeim,Male,64.89042521,157.2492892,Rural
C10756,perifeerko,Female,63.53958384,143.3636313,Urban
C10757,Cognomenje,Female,63.58954843,139.686157,Urban
C10758,jirianvu,Female,62.05498991,115.767138,Urban
C10759,stien327y3,Female,65.6027069,164.2109331,Urban
C10760,margaritabjd,Female,62.07752295,128.4930242,Rural
C10761,Wangnickxe,Male,72.04204314,206.9808963,Urban
C10762,avisarlefj,Female,64.03570604,139.3250296,Urban
C10763,Feinskalasm,Female,64.26471448,150.0713449,Rural
C10764,karaveli21,Female,64.79101824,140.4009132,Rural
C10765,bbearsexe,Female,63.84405984,140.0082381,Urban
C10766,Elm79,Male,72.17270912,209.0708634,Urban
C10767,Gyncsnilswo,Male,70.04141692,201.5464245,Urban
C10768,sw33ts1nownsz5m,Male,70.69801207,187.0184584,Rural
C10769,Nadahk7,Male,73.81853456,195.2906122,Urban
C10770,analityka4d,Male,71.35821063,195.9370728,Urban
C10771,5cparadigmerm,Male,69.34749201,180.2857082,Urban
C10772,gostetz3f,Male,65.97904809,173.8867612,Urban
C10773,Gvinejcio9,Female,59.24792575,106.067218,Urban
C10774,seiceanthb,Male,67.55332131,178.2477847,Rural
C10775,outwavorot9,Male,66.55398638,171.4674808,Urban
C10776,mkeo0a,Female,64.90379908,152.572858,Urban
C10777,Pierozzise,Male,69.32693214,212.2892974,Rural
C10778,ashilax3,Male,71.67636717,200.206207,Urban
C10779,gingants96,Male,62.34671605,139.1966211,Urban
C10780,chuptuppy5l,Female,65.86451928,158.1671682,Rural
C10781,zdrobovd2,Male,65.43459687,166.096744,Rural
C10782,ravingantics5j,Female,62.235747,120.421334,Urban
C10783,RIAShw,Female,68.30162208,168.7869387,Rural
C10784,Banneker02,Female,64.45067258,128.1972735,Rural
C10785,Lillidk,Female,60.61581126,106.702215,Rural
C10786,ruu16,Female,63.69613543,130.5035202,Rural
C10787,drastiesk2,Female,63.25835097,124.2171675,Urban
C10788,artikulasm9,Female,64.36303372,133.183927,Urban
C10789,anthoblog3m,Male,69.10691697,188.2451032,Rural
C10790,snyrt6x,Female,60.48394565,110.5654974,Urban
C10791,iMilo0i,Female,66.08850228,155.8156478,Rural
C10792,Hejzlarix,Male,62.81315544,153.4958975,Rural
C10793,maanboog3c,Male,70.4417673,194.9017702,Rural
C10794,Giaggioz3,Male,66.49982259,162.6243273,Rural
C10795,pukachaka3x,Female,66.95775004,150.8235161,Urban
C10796,masterofthekg,Male,68.91577165,165.1558987,Rural
C10797,Nagyhegyrl,Male,67.12613559,170.043605,Rural
C10798,Trbovcm4,Female,59.8648914,117.7294421,Rural
C10799,empatic3e,Male,64.93998961,133.5119835,Urban
C10800,Peceradypo,Male,64.84630137,157.7184384,Rural
C10801,Effonnaboff6i,Female,66.61352923,148.6052548,Urban
C10802,Teupitz2j,Female,60.44096107,118.2244913,Rural
C10803,Fennaneub,Male,63.70136456,169.759771,Urban
C10804,Furcerizj,Female,63.49126942,123.1866288,Rural
C10805,sbm481991vh,Female,56.75760363,88.88485318,Urban
C10806,Faiella6t,Female,62.73209196,126.3737849,Rural
C10807,kanskojf0,Female,64.60657711,144.4167262,Urban
C10808,y1affkx,Female,64.9976098,123.8684292,Rural
C10809,diaganaop,Male,75.45632836,206.5035575,Rural
C10810,utopiiep5,Male,69.23425086,193.071009,Urban
C10811,ecllyt153l,Male,69.61340383,188.8687778,Urban
C10812,miramince0i,Male,68.51552345,176.1412392,Urban
C10813,Inthigask,Female,65.49816904,132.3080112,Urban
C10814,totalize65,Female,60.39463562,130.7854321,Rural
C10815,prezoun,Female,61.5313234,140.9801576,Urban
C10816,kele2t1obc,Male,71.96814084,207.853053,Urban
C10817,trpenij,Female,63.4731386,155.4888952,Urban
C10818,todoesdoncu,Male,69.76430086,196.0145851,Rural
C10819,pne2u2n,Female,66.32110942,145.3524419,Urban
C10820,abinhet13,Male,69.74491521,197.655268,Urban
C10821,KincRimerairma0,Female,65.69338372,151.9871058,Rural
C10822,uchoditga,Female,64.28159841,135.9661461,Rural
C10823,Dermsdorfaw,Female,61.62293621,143.6236296,Urban
C10824,misgetast80,Female,62.8197521,125.4411757,Rural
C10825,dominartecineao,Male,60.26719012,132.9481789,Rural
C10826,amputacjazv,Female,63.82206715,153.6462012,Urban
C10827,jenixom,Male,65.92942171,168.0904122,Urban
C10828,trebinatsgt,Male,68.9555251,204.4275103,Urban
C10829,nomkhathioz,Male,67.88451532,182.2263312,Rural
C10830,repryzowyk9,Female,63.57314268,128.5584963,Urban
C10831,violetmournb7,Female,63.50045353,137.1987003,Urban
C10832,zasjedati55,Female,63.50082576,126.8605826,Urban
C10833,Wteln8g,Female,62.48908033,124.1754649,Rural
C10834,leothelnssp7,Male,70.18354989,201.0719181,Urban
C10835,byczyskoua,Male,71.40318222,198.7597927,Urban
C10836,shahanniesj,Male,71.70123402,193.0941635,Rural
C10837,estramisdb,Female,61.99673602,149.1919647,Rural
